"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"GRX","The Gabelli Healthcare & Wellness Trust","10.3702","116327303.692","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grx",
"GRX^A","The Gabelli Healthcare & Wellness Trust","25.5047","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grx^a",
"GDL","The GDL Fund","11.34","238550269.86","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/gdl",
"GDL^B","The GDL Fund","50.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gdl^b",
"THG","The Hanover Insurance Group, Inc.","60.34","2646449405.04","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/thg",
"THGA","The Hanover Insurance Group, Inc.","21.9","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/thga",
"TRV","The Travelers Companies, Inc.","87.8","31965141865","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/trv",
"TMO","Thermo Fisher Scientific Inc","98.17","35475427153.81","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tmo",
"THR","Thermon Group Holdings, Inc.","26.64","837182139.84","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/thr",
"TPRE","Third Point Reinsurance Ltd.","15.58","1567050795.92","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/tpre",
"TSLF","THL Credit Senior Loan Fund","20.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tslf",
"TPGI","Thomas Properties Group, Inc.","6.55","383939070.6","n/a","2004","Finance","Real Estate","http://www.nasdaq.com/symbol/tpgi",
"TC","Thompson Creek Metals Company Inc.","3.15","540074017.35","n/a","1990","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tc",
"TC^T","Thompson Creek Metals Company Inc.","16.71","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tc^t",
"TRI","Thomson Reuters Corp","38.28","31665165125.88","n/a","1993","Consumer Services","Publishing","http://www.nasdaq.com/symbol/tri",
"THO","Thor Industries, Inc.","52.4","2792439072.8","n/a","n/a","Consumer Non-Durables","Homebuilding","http://www.nasdaq.com/symbol/tho",
"TDW","Tidewater Inc.","60.21","2985467632.29","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tdw",
"TIF","Tiffany & Co.","79.65","10190819250","n/a","1987","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/tif",
"TLYS","Tilly&#39;s, Inc.","15.41","428105518.2","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/tlys",
"THI","Tim Hortons Inc.","59.66","8884329037.28","n/a","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/thi",
"TSU","TIM Participacoes S.A.","23.55","11387049757.95","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tsu",
"TWC","Time Warner Cable Inc","121.08","34131227760.12","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/twc",
"TWX","Time Warner Inc.","67.65","61204474013.1","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/twx",
"TKR","Timken Company (The)","53.1","5184507389.4","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tkr",
"TWI","Titan International, Inc.","14.75","789868724.5","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/twi",
"TJX","TJX Companies, Inc. (The)","61.72","44144342528.12","n/a","1987","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/tjx",
"TMUS","T-Mobile US, Inc.","27.68","20115515377.28","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmus",
"TOL","Toll Brothers Inc.","31.94","5394282720","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tol",
"TR","Tootsie Roll Industries, Inc.","31.49","1176972916.65","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/tr",
"TMK","Torchmark Corporation","73.9","6768003357.4","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/tmk",
"TMK^B","Torchmark Corporation","22.32","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tmk^b",
"TTC","Toro Company (The)","58.18","3325350741.36","n/a","n/a","Capital Goods","Tools/Hardware","http://www.nasdaq.com/symbol/ttc",
"TD","Toronto Dominion Bank (The)","92.19","84667231651.38","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/td",
"TYY","Tortoise Energy Capital Corporation","32.21","640644531.36","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/tyy",
"TYY^C","Tortoise Energy Capital Corporation","10.269","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tyy^c",
"NDP","Tortoise Energy Independence Fund, Inc.","25.21","365650882","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ndp",
"TYG","Tortoise Energy Infrastructure Corporation","46.91","1327381637.77","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/tyg",
"TYG^B","Tortoise Energy Infrastructure Corporation","8.61","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tyg^b",
"NTG","Tortoise MLP Fund, Inc.","26.87","1251062712.71","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/ntg",
"TYN","Tortoise North American Energy Corporation","27","170391627","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/tyn",
"TTP","Tortoise Pipeline & Energy Fund, Inc.","28.29","283018818","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttp",
"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc","24.4101","169682733.6633","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/tpz",
"TSS","Total System Services, Inc.","30.18","5727589312.44","n/a","1983","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tss",
"TOT","TotalFinaElf, S.A.","58.87","133516040351.47","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tot",
"TOWR","Tower International, Inc.","20.39","417378854.98","n/a","2010","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/towr",
"TW","Towers Watson & Co","109.52","8165029774.8","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/tw",
"TM","Toyota Motor Corp Ltd Ord","127.37","201791253953.46","n/a","1979","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tm",
"TAC","TransAlta Corporation","13.38","3589063737.06","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tac",
"TAI","Transamerica Income Shares, Inc.","20.5701","129977751.3471","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tai",
"TRP","TransCanada Corporation","45.09","31883773416.3","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/trp",
"TCI","Transcontinental Realty Investors, Inc.","8.77","73787877.13","n/a","1974","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tci",
"TDG","Transdigm Group Incorporated","147.27","7737627947.94","n/a","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/tdg",
"TLP","Transmontaigne Partners L.P.","40.79","657721047.14","n/a","2005","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tlp",
"RIG","Transocean Ltd.","53.45","19273564309.55","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rig",
"TGS","Transportadora De Gas Sa Ord B","2.31","367056819.36","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tgs",
"TA","TravelCenters of America LLC","9.77","288896760.37","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ta",
"TANN","TravelCenters of America LLC","25.7","0","n/a","1999","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tann",
"TRR","TRC Companies, Inc.","7.27","215490753.38","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/trr",
"TG","Tredegar Corporation","25.05","808679906.55","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tg",
"THS","Treehouse Foods, Inc.","71.12","2586891498.8","n/a","1995","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ths",
"TRMR","Tremor Video, Inc.","4.72","233850913.2","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/trmr",
"TREX","Trex Company, Inc.","68.51","1142884779.14","n/a","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/trex",
"TY","Tri Continental Corporation","19.25","1211302727.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ty",
"TY^","Tri Continental Corporation","45.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ty^",
"TPH","Tri Pointe Homes, Inc.","16.5","521365465.5","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tph",
"TCAP","Triangle Capital Corporation","28.62","792152545.32","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/tcap",
"TCC","Triangle Capital Corporation","25.75","0","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/tcc",
"TCCA","Triangle Capital Corporation","24.43","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcca",
"TSL","Trina Solar Limited","15.73","1242047972.88","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsl",
"TRN","Trinity Industries, Inc.","52.48","4098196104.96","n/a","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/trn",
"GTS","Triple-S Management Corporation","18.51","508551699.3","n/a","1998","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/gts",
"TGI","Triumph Group, Inc.","70.95","3693097417.35","n/a","1996","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tgi",
"TROX","Tronox Limited","23.01","2610675068.82","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/trox",
"TBI","TrueBlue, Inc.","23.89","980733593.95","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/tbi",
"TRLA","Trulia, Inc.","35.96","1169827957.32","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/trla",
"TRW","TRW Automotive Holdings Corporation","74.27","8567305781.86","n/a","2004","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/trw",
"TNP","Tsakos Energy Navigation Ltd","5.41","307964471.81","n/a","2002","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tnp",
"TNP^B","Tsakos Energy Navigation Ltd","22.96","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tnp^b",
"TNP^C","Tsakos Energy Navigation Ltd","23.6499","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tnp^c",
"TUMI","Tumi Holdings, Inc.","22.45","1523606674.15","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tumi",
"TUP","Tupperware Brands Corporation","86.51","4473537988.24","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/tup",
"TKC","Turkcell Iletisim Hizmetleri AS","14.86","13076800000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tkc",
"TKF","Turkish Investment Fund, Inc. (The)","15.64","89979766.48","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/tkf",
"TRQ","Turquoise Hill Resources Ltd.","4.71","4738809195.42","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/trq",
"TPC","Tutor Perini Corporation","21.81","1049396852.19","n/a","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","http://www.nasdaq.com/symbol/tpc",
"TWTR","Twitter, Inc.","41.65","0","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/twtr",
"TWO","Two Harbors Investments Corp","9.38","3417846654.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/two",
"TYC","Tyco International, Ltd. (Switzerland)","36.4","16827490352.4","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tyc",
"TYL","Tyler Technologies, Inc.","95.26","3071658700","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tyl",
"TSN","Tyson Foods, Inc.","28","9861908672","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/tsn",
"USB","U.S. Bancorp","38.08","69545692267.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","787.36","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usb^a",
"USB^H","U.S. Bancorp","19.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usb^h",
"USB^M","U.S. Bancorp","26.67","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usb^m",
"USB^N","U.S. Bancorp","27.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usb^n",
"USB^O","U.S. Bancorp","20.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usb^o",
"USPH","U.S. Physical Therapy, Inc.","29.5","357139508","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/usph",
"SLCA","U.S. Silica Holdings, Inc.","32.22","1713374603.64","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/slca",
"UBS","UBS AG","18.28","70221314771.44","n/a","1990","Finance","Major Banks","http://www.nasdaq.com/symbol/ubs",
"UBS^D","UBS AG","14.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubs^d",
"UCP","UCP, Inc.","13.73","106408873","n/a","1998","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ucp",
"UGI","UGI Corporation","41.12","4691710006.72","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ugi",
"UIL","UIL Holdings Corporation","38.39","2167595643.73","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/uil",
"UPL","Ultra Petroleum Corp.","19.44","2973885185.52","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/upl",
"UGP","Ultrapar Participacoes S.A.","24.65","13419065501.4","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ugp",
"UMH","UMH Properties, Inc.","9.98","188375074.84","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/umh",
"UMH^A","UMH Properties, Inc.","25.54","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umh^a",
"UA","Under Armour, Inc.","78.94","6759903674.66","n/a","1995","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ua",
"UFI","Unifi, Inc.","24.69","482391911.43","n/a","n/a","Consumer Non-Durables","Textiles","http://www.nasdaq.com/symbol/ufi",
"UNF","Unifirst Corporation","101.55","2031385991.55","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/unf",
"UN","Unilever NV","38.5","116458036348.5","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/un",
"UL","Unilever PLC","39.65","119936653018.65","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ul",
"UNP","Union Pacific Corporation","155.04","71406561635.52","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/unp",
"UIS","Unisys Corporation","26.17","1149183582.5","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/uis",
"UIS^A","Unisys Corporation","71.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uis^a",
"UNT","Unit Corporation","50.78","2493621874.84","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/unt",
"UAL","United Continental Holdings, Inc.","35.36","12795779493.12","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ual",
"UDR","United Dominion Realty Trust, Inc.","23.74","5952547777.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/udr",
"UMC","United Microelectronics Corporation","2.01","5006508000","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/umc",
"UPS","United Parcel Service, Inc.","99.62","71304959980.88","n/a","1999","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ups",
"URI","United Rentals, Inc.","63.49","5919449516.4","n/a","1972","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/uri",
"USM","United States Cellular Corporation","45.75","3847497865.5","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","24.49","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uza",
"X","United States Steel Corporation","27.59","3991358888.12","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/x",
"UTX","United Technologies Corporation","108.55","99603522300.75","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/utx",
"UTX^A","United Technologies Corporation","64.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/utx^a",
"UNH","UnitedHealth Group Incorporated","70.5","71677330542","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/unh",
"UTL","UNITIL Corporation","29.9","413578683.7","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/utl",
"UAM","Universal American Corp.","7.29","647774732.52","n/a","1986","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/uam",
